"Transaction ID",Date,Year,"Customer ID","Customer Name",Gender,Age,"age group",Product,"Product Name",Category,Quantity,"Unit Price",avg_unit_price,"Total Sale","Payment Method",Location,"Sales Rep ID","Sales Rep","Discount Applied","Return Status"
TXN00133,2022-03-08,2022,CUST00133,"Yemi Adesola",Female,33,Adult,"Laptop Stand",Accessories,Accessories,5,80,0.020,401,"Bank Transfer",Abuja,SP080,"Chika Ayo",None,"Not Returned"
TXN00134,2024-01-20,2024,CUST00134,"Zainab Simeon",Female,21,"Young Adult","Bluetooth Speaker",Electronics,Electronics,6,186,0.040,1116,"Credit Card",Jos,SP067,"Chizor Tope",$11,"Not Returned"
TXN00135,2022-06-23,2022,CUST00135,"Chika Femi",Male,23,"Young Adult","Flash Drive",Accessories,Accessories,3,69,0.010,209,"Debit Card",Ibadan,SP085,"Chidera Shola",7%,"Not Returned"
TXN00136,2023-02-01,2023,CUST00136,"Chinedu Ronke",Female,58,Old,Keyboard,Electronics,Electronics,15,107,0.020,1608,POS,Enugu,SP087,"Uzochi Temitope",19%,Returned
TXN00137,2022-05-19,2022,CUST00137,"Damilola Seyi",Female,59,Old,"Wireless Mouse",Electronics,Electronics,1,215,0.040,215,Cash,Enugu,SP022,"Temitayo Amarachi",15%,Returned
TXN00138,2023-04-27,2023,CUST00138,"Kehinde Pius",Male,18,"Young Adult",Charger,Accessories,Accessories,12,105,0.020,1271,"Credit Card",Ibadan,SP043,"Chinwe Amarachi",12%,"Not Returned"
TXN00139,2024-05-03,2024,CUST00139,"Damilola Amarachi",Male,29,"Young Adult",Keyboard,Electronics,Electronics,6,15,0.000,90,POS,Abuja,SP091,"Tosin Chidera",None,Returned
TXN00140,2024-10-09,2024,CUST00140,"Oyinade Yemi",Male,29,"Young Adult",Charger,Accessories,Accessories,9,196,0.040,1766,"Debit Card",Abuja,SP040,"Tunde Amaka",20%,Returned
TXN00141,2022-10-31,2022,CUST00141,"Ifeyinwa Jibola",Female,31,Adult,"Power Bank",Electronics,Electronics,7,110,0.020,772,Cash,Lagos,SP083,"Adaobi Nkemdilim",6%,"Not Returned"
TXN00142,2022-03-21,2022,CUST00142,"Opeyemi Daniel",Female,22,"Young Adult",Monitor,Electronics,Electronics,3,299,0.060,899,"Bank Transfer",Ibadan,SP018,"Chika Chinonso",None,Returned
TXN00143,2022-05-01,2022,CUST00143,"Obi Bola",Male,53,Old,Monitor,Electronics,Electronics,13,233,0.050,3039,POS,Owerri,SP009,"Daniel Ifeoma",19%,Returned
TXN00144,2023-07-13,2023,CUST00144,"Amaka Chinwe",Female,43,"Middle Age","Bluetooth Speaker",Electronics,Electronics,11,288,0.060,3168,POS,Owerri,SP015,"Fathia Sola",6%,Returned
TXN00145,2023-07-13,2023,CUST00145,"Tobi Daniel",Female,25,"Young Adult",Monitor,Electronics,Electronics,6,267,0.050,1602,Cash,Owerri,SP008,"Kehinde Fola",$50,"Not Returned"
TXN00146,2024-10-16,2024,CUST00146,"Pius Adaeze",Male,29,"Young Adult",Keyboard,Electronics,Electronics,4,237,0.050,948,PayPal,Enugu,SP062,"Zainab Benita",18%,Returned
TXN00147,2023-12-07,2023,CUST00147,"Ogechi Nnenna",Male,48,"Middle Age","Wireless Mouse",Electronics,Electronics,15,58,0.010,873,"Bank Transfer",Lagos,SP044,"Nnenna Chinwe",$15,Returned
TXN00148,2024-08-27,2024,CUST00148,"Nwafor Tobi",Male,48,"Middle Age","USB Hub",Accessories,Accessories,6,30,0.010,180,Cash,Enugu,SP069,"Damilola Pius",$36,"Not Returned"
TXN00149,2023-02-24,2023,CUST00149,"Micheal Femi",Female,36,Adult,Keyboard,Electronics,Electronics,1,216,0.040,216,PayPal,Abuja,SP044,"Damilola Ada",$1,"Not Returned"
TXN00150,2022-10-24,2022,CUST00150,"Uzochi Efe",Male,22,"Young Adult",Charger,Accessories,Accessories,12,185,0.040,2228,PayPal,Ibadan,SP036,"Bola Bola",$29,Returned
TXN00151,2024-05-21,2024,CUST00151,"Nnamdi Amina",Female,31,Adult,"Wireless Mouse",Electronics,Electronics,11,290,0.060,3194,PayPal,Kano,SP083,"Ogechi Chika",$21,Returned
TXN00152,2023-07-31,2023,CUST00152,"Fola Chidera",Female,44,"Middle Age",Monitor,Electronics,Electronics,2,133,0.030,266,PayPal,Ibadan,SP051,"Olamide Emeka",None,Returned
TXN00153,2023-01-05,2023,CUST00153,"Emmanuela Bola",Female,58,Old,Monitor,Electronics,Electronics,2,68,0.010,137,POS,Lagos,SP030,"Blessing Ada",$36,Returned
TXN00154,2024-03-11,2024,CUST00154,"Opeyemi Femi",Female,20,"Young Adult","Power Bank",Electronics,Electronics,12,214,0.040,2571,PayPal,Ibadan,SP051,"Tosin Chukwuemeka",None,"Not Returned"
TXN00155,2023-06-21,2023,CUST00155,"Bola Ifeyinwa",Female,32,Adult,"Bluetooth Speaker",Electronics,Electronics,1,157,0.030,157,"Debit Card","Port Harcourt",SP091,"Simeon Olamide",None,"Not Returned"
TXN00156,2024-05-19,2024,CUST00156,"Oyinade Kelechi",Male,36,Adult,"USB Hub",Accessories,Accessories,5,31,0.010,155,PayPal,"Port Harcourt",SP074,"Seyi Nike",None,"Not Returned"
TXN00157,2022-11-25,2022,CUST00157,"Ogechi Kelechi",Male,56,Old,"USB Hub",Accessories,Accessories,11,141,0.030,1561,"Credit Card",Owerri,SP054,"Efe Temitayo",$22,Returned
TXN00158,2023-11-08,2023,CUST00158,"Ifeoma Temitayo",Male,45,"Middle Age","Bluetooth Speaker",Electronics,Electronics,12,13,0.000,158,PayPal,Jos,SP063,"David Tosin",19%,"Not Returned"
TXN00159,2023-09-24,2023,CUST00159,"Onyinye Daniel",Male,23,"Young Adult",Charger,Accessories,Accessories,3,198,0.040,594,"Debit Card",Abuja,SP021,"Amaka Fola",None,Returned
TXN00160,2024-02-27,2024,CUST00160,"Yemi Seyi",Female,28,"Young Adult","Power Bank",Electronics,Electronics,13,170,0.030,2214,POS,Lagos,SP059,"Efe Precious",$50,Returned
TXN00161,2022-09-03,2022,CUST00161,"Daniel Ogechi",Male,48,"Middle Age","Phone Case",Accessories,Accessories,5,66,0.010,334,PayPal,Jos,SP025,"Oluwatobi Peace",11%,Returned
TXN00162,2023-09-27,2023,CUST00162,"Emeka Kelechi",Female,41,"Middle Age","Flash Drive",Accessories,Accessories,3,200,0.040,600,"Bank Transfer",Owerri,SP074,"Ngozi Benita",$49,"Not Returned"
TXN00163,2024-05-24,2024,CUST00163,"Onyinye Patience",Female,51,Old,"Wireless Mouse",Electronics,Electronics,15,51,0.010,774,POS,"Port Harcourt",SP020,"Vivian Ugo",8%,"Not Returned"
TXN00164,2022-11-26,2022,CUST00164,"Chinonso Chijioke",Male,25,"Young Adult",Charger,Accessories,Accessories,12,75,0.020,905,"Debit Card",Jos,SP018,"Damilola Chukwudi",9%,Returned
TXN00165,2023-06-24,2023,CUST00165,"Obinna Micheal",Female,42,"Middle Age","Bluetooth Speaker",Electronics,Electronics,11,191,0.040,2108,PayPal,Lagos,SP080,"Efe Opeyemi",None,Returned
TXN00166,2022-02-21,2022,CUST00166,"Amaka Chika",Male,27,"Young Adult","Laptop Stand",Accessories,Accessories,10,80,0.020,801,"Credit Card","Port Harcourt",SP096,"Tunde Simeon",15%,"Not Returned"
TXN00167,2024-05-12,2024,CUST00167,"Emmanuela Elijah",Female,30,Adult,"Phone Case",Accessories,Accessories,10,93,0.020,938,POS,Lagos,SP072,"Obinna Nnamdi",None,Returned
TXN00168,2023-11-05,2023,CUST00168,"Vivian Temitayo",Male,54,Old,Keyboard,Electronics,Electronics,3,245,0.050,736,PayPal,Lagos,SP057,"Chinonso Chikere",12%,Returned
TXN00169,2023-03-11,2023,CUST00169,"Simeon Dayo",Male,22,"Young Adult",Monitor,Electronics,Electronics,11,48,0.010,535,"Bank Transfer",Abuja,SP100,"Oyinade Chinwe",None,"Not Returned"
TXN00170,2022-08-05,2022,CUST00170,"Ronke Olu",Female,37,Adult,Keyboard,Electronics,Electronics,12,76,0.020,913,"Bank Transfer",Enugu,SP035,"Efe Temitayo",$20,Returned
TXN00171,2023-05-12,2023,CUST00171,"Precious Favour",Female,41,"Middle Age","Power Bank",Electronics,Electronics,4,5,0.000,20,POS,Jos,SP013,"Ifeyinwa Nkem",None,"Not Returned"
TXN00172,2024-07-03,2024,CUST00172,"Emeka Chioma",Male,50,Old,Keyboard,Electronics,Electronics,2,67,0.010,135,PayPal,Jos,SP090,"Emmanuela Damilola",14%,Returned
TXN00173,2022-01-21,2022,CUST00173,"Adebayo Chinedu",Female,52,Old,"Wireless Mouse",Electronics,Electronics,14,141,0.030,1985,POS,Kano,SP059,"Chizor Olamide",None,"Not Returned"
TXN00174,2023-08-02,2023,CUST00174,"Daniel Tosin",Male,24,"Young Adult","Laptop Stand",Accessories,Accessories,14,25,0.010,357,PayPal,Enugu,SP100,"Amarachi Shola",None,Returned
TXN00175,2022-07-23,2022,CUST00175,"Emeka Chika",Male,25,"Young Adult","Flash Drive",Accessories,Accessories,6,66,0.010,398,POS,Jos,SP033,"Fola Ifeoma",None,"Not Returned"
TXN00176,2023-05-03,2023,CUST00176,"Chukwuemeka Fidelis",Female,34,Adult,"Phone Case",Accessories,Accessories,9,22,0.000,204,POS,Jos,SP062,"Segun Nkemdilim",$9,Returned
TXN00177,2023-06-15,2023,CUST00177,"Vivian Fathia",Male,54,Old,"Phone Case",Accessories,Accessories,11,286,0.060,3150,"Bank Transfer",Lagos,SP044,"Yemi Nnenna",$35,Returned
TXN00178,2024-01-10,2024,CUST00178,"Damilola Sola",Male,38,Adult,"Phone Case",Accessories,Accessories,3,269,0.050,807,"Bank Transfer",Lagos,SP100,"Chinonso Simeon",None,Returned
TXN00179,2024-03-09,2024,CUST00179,"Kola Kelechi",Female,31,Adult,"Phone Case",Accessories,Accessories,10,145,0.030,1452,"Debit Card",Abuja,SP100,"Olu Chinonso",13%,Returned
TXN00180,2023-02-09,2023,CUST00180,"Elijah Ifechukwu",Male,54,Old,Charger,Accessories,Accessories,12,43,0.010,522,"Credit Card",Jos,SP071,"Chinonso Chinonso",13%,"Not Returned"
TXN00181,2024-06-07,2024,CUST00181,"Efe Dayo",Male,32,Adult,"Power Bank",Electronics,Electronics,2,110,0.020,220,"Debit Card",Enugu,SP098,"Efe Uzochi",$6,Returned
TXN00182,2024-10-25,2024,CUST00182,"Damilola Chisom",Female,53,Old,"Laptop Stand",Accessories,Accessories,10,231,0.050,2312,PayPal,Enugu,SP066,"Ada Ifeyinwa",$26,Returned
TXN00183,2022-01-14,2022,CUST00183,"Bola Amarachi",Male,33,Adult,"Laptop Stand",Accessories,Accessories,8,169,0.030,1352,Cash,Ibadan,SP002,"Olamide Precious",None,Returned
TXN00184,2022-02-27,2022,CUST00184,"Obinna Adaeze",Male,54,Old,Charger,Accessories,Accessories,10,175,0.040,1753,"Bank Transfer",Kano,SP058,"Amaka Blessing",None,Returned
TXN00185,2024-10-31,2024,CUST00185,"Chike Bola",Female,55,Old,"USB Hub",Accessories,Accessories,15,78,0.020,1176,"Debit Card","Port Harcourt",SP048,"Tobi Peace",$46,Returned
TXN00186,2022-11-30,2022,CUST00186,"Nkemdilim Chinwe",Male,35,Adult,Monitor,Electronics,Electronics,14,139,0.030,1955,"Bank Transfer",Owerri,SP087,"Zainab Patience",12%,Returned
TXN00187,2022-02-15,2022,CUST00187,"Kola Seyi",Female,56,Old,"Phone Case",Accessories,Accessories,13,226,0.050,2945,POS,Abuja,SP088,"Vivian Nneka",$14,"Not Returned"
TXN00188,2021-11-07,2021,CUST00188,"Favour Chinedu",Male,29,"Young Adult","Flash Drive",Accessories,Accessories,15,7,0.000,116,POS,Lagos,SP005,"Uche Chinonso",None,Returned
TXN00189,2022-10-22,2022,CUST00189,"Onyinye Chidera",Female,46,"Middle Age","USB Hub",Accessories,Accessories,13,18,0.000,235,"Bank Transfer",Kano,SP093,"Ugo Olamide",7%,"Not Returned"
TXN00190,2022-06-18,2022,CUST00190,"Chikere Shola",Female,22,"Young Adult","Flash Drive",Accessories,Accessories,7,148,0.030,1040,Cash,Lagos,SP077,"Fola Nwafor",None,Returned
TXN00191,2023-06-21,2023,CUST00191,"Benita Micheal",Female,20,"Young Adult","USB Hub",Accessories,Accessories,6,172,0.030,1037,Cash,Owerri,SP098,"Bola Chinedu",9%,"Not Returned"
TXN00192,2021-12-30,2021,CUST00192,"Chikere Aisha",Male,22,"Young Adult","Laptop Stand",Accessories,Accessories,9,261,0.050,2355,"Credit Card",Jos,SP090,"Chizor Nike",None,"Not Returned"
TXN00193,2024-03-07,2024,CUST00193,"Anita Damilola",Female,31,Adult,"Power Bank",Electronics,Electronics,6,20,0.000,121,"Debit Card",Jos,SP003,"Ifeyinwa Nneka",$31,Returned
TXN00194,2024-06-21,2024,CUST00194,"Olivia Aisha",Female,45,"Middle Age",Monitor,Electronics,Electronics,13,27,0.010,352,"Credit Card",Kano,SP020,"Amaka Daniel",$10,"Not Returned"
TXN00195,2022-06-21,2022,CUST00195,"Vivian Aisha",Female,44,"Middle Age","Bluetooth Speaker",Electronics,Electronics,4,299,0.060,1197,"Credit Card",Abuja,SP048,"Sola Olivia",None,Returned
TXN00196,2022-04-19,2022,CUST00196,"Chukwuemeka Adebayo",Male,57,Old,"Bluetooth Speaker",Electronics,Electronics,11,76,0.020,840,"Bank Transfer",Jos,SP063,"Opeyemi Sola",None,Returned
TXN00197,2024-02-17,2024,CUST00197,"Nnenna Chinonso",Female,19,"Young Adult","Flash Drive",Accessories,Accessories,13,177,0.040,2306,Cash,Kano,SP067,"Opeyemi Bola",14%,Returned
TXN00198,2023-10-09,2023,CUST00198,"Adebayo Ifeyinwa",Female,41,"Middle Age","Wireless Mouse",Electronics,Electronics,6,7,0.000,45,PayPal,Lagos,SP063,"Adesola Obinna",13%,Returned
TXN00199,2021-11-15,2021,CUST00199,"Opeyemi Aisha",Female,47,"Middle Age",Charger,Accessories,Accessories,3,38,0.010,115,"Credit Card",Lagos,SP079,"Chinonso Damilola",20%,"Not Returned"
TXN00200,2023-08-10,2023,CUST00200,"Precious Nkechi",Male,26,"Young Adult","Phone Case",Accessories,Accessories,8,103,0.020,827,PayPal,Jos,SP003,"Adebayo Chinonso",8%,Returned
TXN00201,2022-02-22,2022,CUST00201,"Ronke Olamide",Male,23,"Young Adult","Laptop Stand",Accessories,Accessories,15,8,0.000,124,"Debit Card",Enugu,SP095,"Ifeyinwa Juliet",12%,"Not Returned"
TXN00202,2023-03-28,2023,CUST00202,"Anita Tola",Female,39,Adult,"Phone Case",Accessories,Accessories,4,232,0.050,930,POS,Ibadan,SP047,"Zainab Anita",None,Returned
TXN00203,2022-08-26,2022,CUST00203,"Chike Nkemdilim",Male,48,"Middle Age","Bluetooth Speaker",Electronics,Electronics,2,109,0.020,219,POS,Ibadan,SP095,"Simeon Nnamdi",$45,Returned
TXN00204,2024-10-13,2024,CUST00204,"Chikere Jibola",Male,32,Adult,"Phone Case",Accessories,Accessories,15,12,0.000,186,"Credit Card",Jos,SP086,"Obinna Olufunke",$22,"Not Returned"
TXN00205,2023-12-03,2023,CUST00205,"Daniel Kelechi",Male,36,Adult,"Phone Case",Accessories,Accessories,11,142,0.030,1569,POS,Lagos,SP087,"Fathia Kehinde",None,"Not Returned"
TXN00206,2022-10-02,2022,CUST00206,"Obinna Fathia",Female,41,"Middle Age","USB Hub",Accessories,Accessories,9,232,0.050,2091,Cash,Jos,SP085,"Obi Ugochukwu",None,"Not Returned"
TXN00207,2024-02-06,2024,CUST00207,"Chike Chikere",Male,35,Adult,"Bluetooth Speaker",Electronics,Electronics,2,62,0.010,124,"Credit Card",Abuja,SP076,"David Vivian",5%,Returned
TXN00208,2024-06-26,2024,CUST00208,"Seyi Olu",Female,31,Adult,"Laptop Stand",Accessories,Accessories,9,274,0.050,2474,"Debit Card",Enugu,SP100,"Adesola Femi",8%,Returned
TXN00209,2023-04-04,2023,CUST00209,"Tosin Fola",Female,44,"Middle Age","Wireless Mouse",Electronics,Electronics,6,7,0.000,43,"Bank Transfer",Jos,SP058,"Chidera Ogechi",None,Returned
TXN00210,2021-11-26,2021,CUST00210,"Uche Chika",Female,58,Old,"Power Bank",Electronics,Electronics,12,211,0.040,2536,"Credit Card",Abuja,SP098,"Tunde Yemi",$24,Returned
TXN00211,2022-06-30,2022,CUST00211,"Bola Bola",Male,45,"Middle Age",Monitor,Electronics,Electronics,5,39,0.010,196,PayPal,Kano,SP097,"Opeyemi Ogechi",18%,"Not Returned"
TXN00212,2024-11-03,2024,CUST00212,"Nkechi Ogechi",Male,29,"Young Adult","Flash Drive",Accessories,Accessories,4,132,0.030,529,"Bank Transfer",Kano,SP047,"Ugo Nkechi",5%,Returned
TXN00213,2023-02-12,2023,CUST00213,"Nike Amarachi",Female,50,Old,Monitor,Electronics,Electronics,12,21,0.000,255,"Credit Card",Lagos,SP001,"Chikere Emmanuela",$3,Returned
TXN00214,2024-03-17,2024,CUST00214,"Segun Chisom",Female,41,"Middle Age","Bluetooth Speaker",Electronics,Electronics,10,214,0.040,2144,POS,Ibadan,SP042,"Tope Ifeyinwa",$25,Returned
TXN00215,2024-09-30,2024,CUST00215,"Blessing Temitope",Female,21,"Young Adult","Wireless Mouse",Electronics,Electronics,9,225,0.050,2027,"Debit Card",Kano,SP021,"Sola Chinedu",16%,Returned
TXN00216,2022-08-13,2022,CUST00216,"Temitayo Ugo",Female,40,"Middle Age","Power Bank",Electronics,Electronics,15,278,0.060,4180,Cash,Enugu,SP036,"Patience Emeka",5%,"Not Returned"
TXN00217,2024-02-12,2024,CUST00217,"Olamide Nike",Female,18,"Young Adult","Bluetooth Speaker",Electronics,Electronics,15,141,0.030,2121,"Bank Transfer",Kano,SP029,"Tunde Kelechi",None,"Not Returned"
TXN00218,2024-09-13,2024,CUST00218,"Segun Obi",Female,33,Adult,"Laptop Stand",Accessories,Accessories,4,35,0.010,143,PayPal,Abuja,SP014,"Anita Olamide",$32,Returned
TXN00219,2023-08-25,2023,CUST00219,"Nkemdilim David",Female,23,"Young Adult","Bluetooth Speaker",Electronics,Electronics,9,33,0.010,299,PayPal,Jos,SP066,"Blessing Fola",None,"Not Returned"
TXN00220,2024-08-30,2024,CUST00220,"Peace Nwafor",Male,32,Adult,"Laptop Stand",Accessories,Accessories,2,46,0.010,93,"Bank Transfer",Jos,SP064,"Ada Chika",$26,Returned
TXN00221,2024-03-16,2024,CUST00221,"Obinna Dayo",Female,20,"Young Adult","USB Hub",Accessories,Accessories,4,240,0.050,960,POS,"Port Harcourt",SP084,"Ugo Daniel",None,Returned
TXN00222,2023-02-23,2023,CUST00222,"Nneka Benita",Female,31,Adult,"USB Hub",Accessories,Accessories,4,216,0.040,864,Cash,"Port Harcourt",SP039,"Hassan Amaka",$8,Returned
TXN00223,2024-09-13,2024,CUST00223,"Shola Chukwudi",Female,26,"Young Adult","USB Hub",Accessories,Accessories,10,73,0.010,730,"Credit Card",Enugu,SP088,"Nneka Aisha",17%,Returned
TXN00224,2024-04-08,2024,CUST00224,"Benita Tola",Female,38,Adult,"Power Bank",Electronics,Electronics,11,293,0.060,3225,Cash,Abuja,SP030,"Nike Daniel",None,"Not Returned"
TXN00225,2024-02-08,2024,CUST00225,"Jibola Opeyemi",Female,32,Adult,"Bluetooth Speaker",Electronics,Electronics,10,147,0.030,1476,"Debit Card",Ibadan,SP013,"David Benita",$37,Returned
TXN00226,2022-01-21,2022,CUST00226,"Adebayo Opeyemi",Female,40,"Middle Age",Monitor,Electronics,Electronics,5,45,0.010,229,"Debit Card",Kano,SP042,"Peace Segun",6%,"Not Returned"
TXN00227,2022-09-16,2022,CUST00227,"Aisha Damilola",Female,49,"Middle Age",Keyboard,Electronics,Electronics,4,118,0.020,475,"Bank Transfer",Jos,SP080,"Hassan Adesola",10%,Returned
TXN00228,2023-01-28,2023,CUST00228,"Hassan Fathia",Male,52,Old,"Phone Case",Accessories,Accessories,2,186,0.040,372,"Bank Transfer","Port Harcourt",SP027,"Emeka Hassan",20%,"Not Returned"
TXN00229,2022-10-18,2022,CUST00229,"Shola Kelechi",Female,29,"Young Adult","USB Hub",Accessories,Accessories,4,33,0.010,134,PayPal,Owerri,SP039,"Pius Tobi",8%,"Not Returned"
TXN00230,2022-10-13,2022,CUST00230,"Efe Adaeze",Female,57,Old,"Flash Drive",Accessories,Accessories,6,55,0.010,334,"Credit Card","Port Harcourt",SP066,"Olamide Chukwuemeka",None,"Not Returned"
TXN00231,2021-11-06,2021,CUST00231,"Nneka Sola",Female,55,Old,"USB Hub",Accessories,Accessories,6,149,0.030,899,"Credit Card",Kano,SP011,"Amaka Emmanuela",None,"Not Returned"
TXN00232,2021-11-28,2021,CUST00232,"Tobi Fola",Female,55,Old,"Phone Case",Accessories,Accessories,2,222,0.040,445,"Debit Card",Lagos,SP040,"Tope Chukwudi",$10,"Not Returned"
TXN00233,2021-11-06,2021,CUST00233,"Chika Ogechi",Female,46,"Middle Age",Keyboard,Electronics,Electronics,13,224,0.040,2923,"Credit Card",Kano,SP096,"Blessing Ada",$48,Returned
TXN00234,2022-07-02,2022,CUST00234,"Tope Daniel",Female,39,Adult,"Power Bank",Electronics,Electronics,6,148,0.030,891,POS,Lagos,SP055,"Kola Damilola",10%,Returned
TXN00235,2023-09-24,2023,CUST00235,"Fathia Zainab",Male,34,Adult,Charger,Accessories,Accessories,2,140,0.030,281,"Debit Card",Abuja,SP034,"Yemi Chukwudi",None,Returned
TXN00236,2023-08-24,2023,CUST00236,"Emmanuela Adesola",Female,40,"Middle Age","Phone Case",Accessories,Accessories,2,200,0.040,401,POS,Lagos,SP088,"Chinonso Seyi",$13,"Not Returned"
TXN00237,2023-04-08,2023,CUST00237,"Chisom Uzochi",Female,53,Old,Charger,Accessories,Accessories,3,96,0.020,290,"Credit Card",Ibadan,SP044,"Amaka Uzochi",$7,"Not Returned"
TXN00238,2022-08-01,2022,CUST00238,"Opeyemi Obi",Female,47,"Middle Age","Bluetooth Speaker",Electronics,Electronics,1,270,0.050,270,"Debit Card",Abuja,SP062,"Tosin Chukwuemeka",None,Returned
TXN00239,2022-10-25,2022,CUST00239,"Tunde Nkechi",Female,55,Old,"Power Bank",Electronics,Electronics,8,281,0.060,2255,"Bank Transfer",Abuja,SP015,"Ugochukwu Chioma",9%,"Not Returned"
TXN00240,2022-12-21,2022,CUST00240,"Obinna David",Female,33,Adult,"Bluetooth Speaker",Electronics,Electronics,13,264,0.050,3444,"Credit Card",Enugu,SP054,"Ronke Segun",18%,Returned
TXN00241,2022-07-31,2022,CUST00241,"Olivia Olamide",Male,35,Adult,Charger,Accessories,Accessories,12,49,0.010,599,PayPal,Abuja,SP025,"Kola Amarachi",$21,"Not Returned"
TXN00242,2023-06-17,2023,CUST00242,"Simeon Tunde",Male,39,Adult,"Wireless Mouse",Electronics,Electronics,10,253,0.050,2530,POS,Abuja,SP014,"Benita Obinna",15%,Returned
TXN00243,2023-02-16,2023,CUST00243,"Favour Temitope",Female,43,"Middle Age","Wireless Mouse",Electronics,Electronics,10,218,0.040,2186,POS,"Port Harcourt",SP031,"Adesola Oyinade",13%,Returned
TXN00244,2024-07-18,2024,CUST00244,"Damilola Chika",Male,41,"Middle Age","USB Hub",Accessories,Accessories,14,210,0.040,2947,Cash,Owerri,SP067,"Ada Bola",7%,"Not Returned"
TXN00245,2023-09-26,2023,CUST00245,"Pius Chukwudi",Female,47,"Middle Age","Laptop Stand",Accessories,Accessories,6,34,0.010,208,"Debit Card",Ibadan,SP073,"Olu Nnenna",$39,"Not Returned"
TXN00246,2022-11-21,2022,CUST00246,"Shola Adaobi",Female,27,"Young Adult","USB Hub",Accessories,Accessories,13,228,0.050,2967,Cash,Owerri,SP016,"Peace Adaeze",None,"Not Returned"
TXN00247,2024-01-27,2024,CUST00247,"Olufunke Ezinne",Female,38,Adult,"Phone Case",Accessories,Accessories,6,176,0.040,1058,"Bank Transfer",Jos,SP046,"Fidelis Hassan",9%,"Not Returned"
TXN00248,2022-03-21,2022,CUST00248,"Benita Fola",Male,53,Old,"USB Hub",Accessories,Accessories,3,210,0.040,631,"Credit Card",Jos,SP095,"David Anita",16%,"Not Returned"
TXN00249,2022-09-21,2022,CUST00249,"Uzochi Precious",Male,60,Old,Monitor,Electronics,Electronics,6,91,0.020,550,Cash,Kano,SP064,"Juliet Chinwe",None,Returned
TXN00250,2022-09-03,2022,CUST00250,"Chukwudi Temitope",Female,50,Old,Monitor,Electronics,Electronics,8,42,0.010,341,"Bank Transfer",Abuja,SP021,"Opeyemi Zainab",14%,Returned
TXN00251,2024-07-10,2024,CUST00251,"Chika Chukwudi",Male,47,"Middle Age","Wireless Mouse",Electronics,Electronics,11,21,0.000,239,PayPal,Abuja,SP099,"Opeyemi Olamide",None,Returned
TXN00252,2023-12-12,2023,CUST00252,"Amaka Simeon",Female,50,Old,Monitor,Electronics,Electronics,3,227,0.050,681,"Bank Transfer",Kano,SP093,"Chioma Olufunke",7%,Returned
TXN00253,2023-05-11,2023,CUST00253,"Ifechukwu Segun",Male,24,"Young Adult","Phone Case",Accessories,Accessories,5,129,0.030,645,POS,"Port Harcourt",SP066,"Adebayo David",20%,"Not Returned"
TXN00254,2023-07-27,2023,CUST00254,"Nkem Micheal",Female,53,Old,"Phone Case",Accessories,Accessories,9,9,0.000,85,POS,Owerri,SP054,"Nwafor Ifeyinwa",10%,"Not Returned"
TXN00255,2023-10-17,2023,CUST00255,"Opeyemi Tola",Female,54,Old,"Laptop Stand",Accessories,Accessories,9,268,0.050,2416,Cash,"Port Harcourt",SP088,"Opeyemi Chika",None,Returned
